epoch,train_loss,val_loss,lr
181,0.07135321199893951,0.011088385246694088,0.001
182,0.06740812212228775,0.011162687093019485,0.001
183,0.06912090629339218,0.011105932295322418,0.001
184,0.06879549473524094,0.011199898086488247,0.001
185,0.06907114386558533,0.011209744028747082,0.001
186,0.06937319040298462,0.011649031192064285,0.001
187,0.06864390522241592,0.010964235290884972,0.001
188,0.07314403355121613,0.011070347391068935,0.001
189,0.06897103041410446,0.011876248754560947,0.001
190,0.06964811682701111,0.011074534617364407,0.001
191,0.06926726549863815,0.011470885016024113,0.001
192,0.06934332847595215,0.010990478098392487,0.001
193,0.06818314641714096,0.01118660718202591,0.001
194,0.07020288705825806,0.010976521298289299,0.001
195,0.06880611926317215,0.010798387229442596,0.001
196,0.07088711112737656,0.011265590786933899,0.001
197,0.06907297670841217,0.010839857161045074,0.001
198,0.06881053000688553,0.010722088627517223,0.001
199,0.06854300945997238,0.010780845768749714,0.001
200,0.0685168206691742,0.010736526921391487,0.001
201,0.06926554441452026,0.010895581915974617,0.001
202,0.0692853182554245,0.010854401625692844,0.001
203,0.06909391283988953,0.010723298415541649,0.001
204,0.06917183101177216,0.010586945340037346,0.001
205,0.06806710362434387,0.010680311359465122,0.001
206,0.06834595650434494,0.010719516314566135,0.001
207,0.06733833998441696,0.011282040737569332,0.001
208,0.06921843439340591,0.011126544326543808,0.001
209,0.07125382870435715,0.01057134848088026,0.001
210,0.06826338917016983,0.010816498659551144,0.001
211,0.07036375254392624,0.01048002578318119,0.001
212,0.06881529837846756,0.010878580622375011,0.001
213,0.06934310495853424,0.010664298199117184,0.001
214,0.06995043903589249,0.010743831284344196,0.001
215,0.06716229021549225,0.010561034083366394,0.001
216,0.0683092251420021,0.01089006382972002,0.001
217,0.06931914389133453,0.010773657821118832,0.001
218,0.06939660757780075,0.010597535409033298,0.001
219,0.07093973457813263,0.011029117740690708,0.001
220,0.06903734803199768,0.010364609770476818,0.001
221,0.06895370781421661,0.010583502240478992,0.001
222,0.07010173797607422,0.010517111979424953,0.001
223,0.06762472540140152,0.010721509344875813,0.001
224,0.07083916664123535,0.010375343263149261,0.001
225,0.06784985959529877,0.010420991107821465,0.001
226,0.06817029416561127,0.010400996543467045,0.001
227,0.06976310163736343,0.010473303496837616,0.001
228,0.06965629011392593,0.010570983402431011,0.001
229,0.07092631608247757,0.010291481390595436,0.001
230,0.06919676810503006,0.010487058199942112,0.001
231,0.06925918906927109,0.010383736342191696,0.001
232,0.0691969245672226,0.01051204651594162,0.001
233,0.06724023818969727,0.010307744145393372,0.001
234,0.06798136979341507,0.010443366132676601,0.001
235,0.06817184388637543,0.011147212237119675,0.001
236,0.0689520537853241,0.010647781193256378,0.001
237,0.06776057183742523,0.010324818082153797,0.001
238,0.06723891198635101,0.010994786396622658,0.001
239,0.07026823610067368,0.010647265240550041,0.001
240,0.06702394783496857,0.010839461348950863,0.001
241,0.06954922527074814,0.010051235556602478,0.001
242,0.06854119896888733,0.010824059136211872,0.001
243,0.06918039917945862,0.010035201907157898,0.001
244,0.07034876942634583,0.010248057544231415,0.001
245,0.06935236603021622,0.010395476594567299,0.001
246,0.07105988264083862,0.010377990081906319,0.001
247,0.06911968439817429,0.01017448864877224,0.001
248,0.06897523254156113,0.010191813111305237,0.001
249,0.07091730833053589,0.010421006940305233,0.001
250,0.07009755820035934,0.0102390730753541,0.001
251,0.07011032849550247,0.010111777111887932,0.001
252,0.0685366541147232,0.010229567065834999,0.001
253,0.0690968707203865,0.01007859967648983,0.001
254,0.06888172775506973,0.009982657618820667,0.001
255,0.06887953728437424,0.010098224505782127,0.001
256,0.0692664310336113,0.010444261133670807,0.001
257,0.06869952380657196,0.010159876197576523,0.001
258,0.06969054788351059,0.009891659021377563,0.001
259,0.06930278986692429,0.010225267149508,0.001
260,0.07126516848802567,0.010179763659834862,0.001
261,0.06946742534637451,0.009974130429327488,0.001
262,0.06885932385921478,0.010237282142043114,0.001
263,0.06828353554010391,0.01007295586168766,0.001
264,0.07102794945240021,0.009944472461938858,0.001
265,0.06793197244405746,0.00978682842105627,0.001
266,0.06920068711042404,0.01017608493566513,0.001
267,0.06899228692054749,0.009839450940489769,0.001
268,0.06800403445959091,0.00984785333275795,0.001
269,0.06986181437969208,0.009739920496940613,0.001
270,0.07117510586977005,0.010277912020683289,0.001
271,0.06938375532627106,0.009941287338733673,0.001
272,0.0682382807135582,0.010035603307187557,0.001
273,0.06642842292785645,0.010162657126784325,0.001
274,0.06965930759906769,0.00972058717161417,0.001
275,0.06853007525205612,0.009786423295736313,0.001
276,0.07112234085798264,0.009742910042405128,0.001
277,0.06898980587720871,0.010140196420252323,0.001
278,0.0702536553144455,0.009531238116323948,0.001
279,0.07001101225614548,0.009572979994118214,0.001
280,0.0698743537068367,0.009551077149808407,0.001
281,0.06907016783952713,0.009625500999391079,0.001
282,0.06758571416139603,0.0098114013671875,0.001
283,0.0699501633644104,0.009478096850216389,0.001
284,0.06887248903512955,0.009564066305756569,0.001
285,0.06914610415697098,0.00948492530733347,0.001
286,0.0677146166563034,0.0097274761646986,0.001
287,0.06896132975816727,0.009639138355851173,0.001
288,0.06760779023170471,0.009734204038977623,0.001
289,0.06985142081975937,0.009678116999566555,0.001
290,0.06938890367746353,0.00967001635581255,0.001
291,0.06881844997406006,0.009634401649236679,0.001
292,0.0688653364777565,0.009686700068414211,0.001
293,0.06724367290735245,0.010085864923894405,0.001
294,0.0680646002292633,0.009523645043373108,0.001
295,0.06673653423786163,0.009634733200073242,0.001
296,0.0690452829003334,0.009653650224208832,0.001
297,0.06941579282283783,0.009559540078043938,0.001
298,0.0731964185833931,0.010294203646481037,0.001
299,0.0691940188407898,0.00958832073956728,0.001
300,0.06886754930019379,0.009558072313666344,0.001
301,0.06900192052125931,0.009815895929932594,0.001
302,0.06937365978956223,0.009635495021939278,0.001
303,0.0681459978222847,0.010469136759638786,0.001
304,0.06928688287734985,0.009569993242621422,0.0005
305,0.0677269995212555,0.009277245961129665,0.0005
306,0.06821344792842865,0.009573515504598618,0.0005
307,0.06983605772256851,0.009313007816672325,0.0005
308,0.06662455201148987,0.009260652586817741,0.0005
309,0.0679398775100708,0.009557331912219524,0.0005
310,0.06860397011041641,0.009274184703826904,0.0005
311,0.06608045101165771,0.009465291164815426,0.0005
312,0.0690118670463562,0.00954962894320488,0.0005
313,0.0681123360991478,0.009258749894797802,0.0005
314,0.0707385390996933,0.009295064955949783,0.0005
315,0.06895272433757782,0.009252920746803284,0.0005
316,0.06741070747375488,0.009230535477399826,0.0005
317,0.06736811250448227,0.009331162087619305,0.0005
318,0.06729109585285187,0.009166796691715717,0.0005
319,0.06891128420829773,0.009212465025484562,0.0005
320,0.06927520036697388,0.009314337745308876,0.0005
321,0.06957492232322693,0.009118463844060898,0.0005
322,0.06841734796762466,0.009275468066334724,0.0005
323,0.06784363836050034,0.009298739954829216,0.0005
324,0.06748626381158829,0.00906461477279663,0.0005
325,0.06797005236148834,0.009276281110942364,0.0005
326,0.07021825015544891,0.009137698449194431,0.0005
327,0.07011020183563232,0.009141935966908932,0.0005
328,0.06849538534879684,0.009235917590558529,0.0005
329,0.06715358793735504,0.009094499982893467,0.0005
330,0.06961365044116974,0.009119037538766861,0.0005
331,0.06737622618675232,0.009167369455099106,0.0005
332,0.06835499405860901,0.009026963263750076,0.0005
333,0.06789135187864304,0.009119870141148567,0.0005
334,0.06858773529529572,0.009070423431694508,0.0005
335,0.06997212022542953,0.009004039689898491,0.0005
336,0.06724044680595398,0.009171366691589355,0.0005
337,0.06783471256494522,0.0091162184253335,0.0005
338,0.07019214332103729,0.008996148593723774,0.0005
339,0.06907156109809875,0.009114655666053295,0.0005
340,0.06778053194284439,0.008968759328126907,0.0005
341,0.06795314699411392,0.00905228964984417,0.0005
342,0.06914637982845306,0.009109346196055412,0.0005
343,0.06700336933135986,0.008961007930338383,0.0005
344,0.06769579648971558,0.009051046334207058,0.0005
345,0.06900716572999954,0.009083772078156471,0.0005
346,0.06876827031373978,0.009039313532412052,0.0005
347,0.06840074062347412,0.008888938464224339,0.0005
348,0.07045940309762955,0.008933153003454208,0.0005
349,0.06871667504310608,0.008881242014467716,0.0005
350,0.06939517706632614,0.009061062708497047,0.0005
351,0.06813323497772217,0.008963305503129959,0.0005
352,0.0693555399775505,0.008856123313307762,0.0005
353,0.0696333572268486,0.008900422602891922,0.0005
354,0.06698595732450485,0.008860320784151554,0.0005
355,0.0695846676826477,0.008927238173782825,0.0005
356,0.06826920062303543,0.009043166413903236,0.0005
357,0.06797689944505692,0.008945293724536896,0.0005
358,0.06832203269004822,0.009036969393491745,0.0005
359,0.06800146400928497,0.008937892504036427,0.0005
360,0.06623571366071701,0.008889328688383102,0.0005
361,0.06670782715082169,0.009116732515394688,0.0005
362,0.06890975683927536,0.008887928910553455,0.0005
363,0.06907185912132263,0.00883501023054123,0.0005
364,0.06765091419219971,0.008910667151212692,0.0005
365,0.06709225475788116,0.008904790505766869,0.0005
366,0.06837022304534912,0.00904055219143629,0.0005
367,0.0691617950797081,0.008867437019944191,0.0005
368,0.06912754476070404,0.008786575868725777,0.0005
369,0.06836868077516556,0.008828755468130112,0.0005
370,0.06751298904418945,0.008725510910153389,0.0005
371,0.06898416578769684,0.008720207959413528,0.0005
372,0.0697680339217186,0.008827568963170052,0.0005
373,0.06793318688869476,0.008782906457781792,0.0005
374,0.07163724303245544,0.008835756219923496,0.0005
375,0.06516624242067337,0.008885987102985382,0.0005
376,0.06859015673398972,0.008771026507019997,0.0005
377,0.06678895652294159,0.00885793101042509,0.0005
378,0.06531807035207748,0.008753000758588314,0.0005
379,0.06806522607803345,0.008694068528711796,0.0005
380,0.06896554678678513,0.008711209520697594,0.0005
381,0.06901338696479797,0.008913759142160416,0.0005
382,0.07030626386404037,0.008951576426625252,0.0005
383,0.0698436051607132,0.008762056939303875,0.0005
384,0.06926149129867554,0.008720044046640396,0.0005
385,0.06805004179477692,0.008622238412499428,0.0005
386,0.06580621004104614,0.008618698455393314,0.0005
387,0.067162424325943,0.008762962184846401,0.0005
388,0.0688926950097084,0.00873890332877636,0.0005
389,0.07080143690109253,0.008833291009068489,0.0005
390,0.06996554881334305,0.00905073806643486,0.0005
391,0.06872395426034927,0.00860839243978262,0.0005
392,0.06846660375595093,0.008581206202507019,0.0005
393,0.06864761561155319,0.00871310569345951,0.0005
394,0.06969224661588669,0.008572869002819061,0.0005
395,0.06828494369983673,0.008762819692492485,0.0005
396,0.06840670853853226,0.008757760748267174,0.0005
397,0.06686557829380035,0.008701935410499573,0.0005
398,0.06650986522436142,0.008818566799163818,0.0005
399,0.06809583306312561,0.008613432757556438,0.0005
400,0.06774646788835526,0.008539596572518349,0.0005
401,0.06663236767053604,0.008594652637839317,0.0005
402,0.06781002879142761,0.008586032316088676,0.0005
403,0.06992941349744797,0.008587716147303581,0.0005
404,0.06787213683128357,0.008546398021280766,0.0005
405,0.06823604553937912,0.008762557059526443,0.0005
406,0.06960730999708176,0.008899596519768238,0.0005
407,0.06946749240159988,0.008536793291568756,0.0005
408,0.0676705539226532,0.008656722493469715,0.0005
409,0.0671217069029808,0.008586841635406017,0.0005
410,0.06737373769283295,0.008455979637801647,0.0005
411,0.0675281211733818,0.008592117577791214,0.0005
412,0.06810776889324188,0.008533009327948093,0.0005
413,0.06652669608592987,0.008650383912026882,0.0005
414,0.06731046736240387,0.008764911442995071,0.0005
415,0.06952005624771118,0.008445201441645622,0.0005
416,0.06780289113521576,0.008560924790799618,0.0005
417,0.06765875965356827,0.00849524699151516,0.0005
418,0.0679657980799675,0.008519351482391357,0.0005
419,0.06787534803152084,0.008657719939947128,0.0005
420,0.0693647488951683,0.008431716822087765,0.0005
421,0.06678690016269684,0.008757825940847397,0.0005
422,0.06759107112884521,0.008573402650654316,0.0005
423,0.06726329028606415,0.008779630064964294,0.0005
424,0.06753227114677429,0.008504700846970081,0.0005
425,0.06908351927995682,0.008452437818050385,0.0005
426,0.06726168096065521,0.00840446911752224,0.0005
427,0.06728318333625793,0.008453302085399628,0.0005
428,0.0679694414138794,0.008735457435250282,0.0005
429,0.06749178469181061,0.008524281904101372,0.0005
430,0.06822315603494644,0.008337362669408321,0.0005
431,0.06947978585958481,0.008338192477822304,0.0005
432,0.06672964990139008,0.008365937508642673,0.0005
433,0.06674540787935257,0.008629346266388893,0.0005
434,0.0682864859700203,0.008323167450726032,0.0005
435,0.06594511866569519,0.008262449875473976,0.0005
436,0.06952206790447235,0.00820198655128479,0.0005
437,0.06852041929960251,0.008345444686710835,0.0005
438,0.06856662034988403,0.00834173895418644,0.0005
439,0.06733177602291107,0.008234887383878231,0.0005
440,0.06795202940702438,0.008199083618819714,0.0005
441,0.06825484335422516,0.00826873816549778,0.0005
442,0.06802478432655334,0.00836985744535923,0.0005
443,0.06835873425006866,0.008328630588948727,0.0005
444,0.0672377422451973,0.008191432803869247,0.0005
445,0.06715676933526993,0.008117659948766232,0.0005
446,0.06857560575008392,0.008145151659846306,0.0005
447,0.06757357716560364,0.008286910131573677,0.0005
448,0.06946253776550293,0.008132211863994598,0.0005
449,0.0668889656662941,0.008226873353123665,0.0005
450,0.06719277054071426,0.008226119913160801,0.0005
451,0.06736734509468079,0.008225283585488796,0.0005
452,0.0654277503490448,0.008257392793893814,0.0005
453,0.06951393932104111,0.00815808679908514,0.0005
454,0.06760241091251373,0.008114524185657501,0.0005
455,0.06633786857128143,0.00815473310649395,0.0005
456,0.06778189539909363,0.008208992891013622,0.0005
457,0.06926967203617096,0.008242525160312653,0.0005
458,0.06809396296739578,0.008194642141461372,0.0005
459,0.06620492786169052,0.008245748467743397,0.0005
460,0.06902669370174408,0.008005709387362003,0.0005
461,0.06779810041189194,0.008537620306015015,0.0005
462,0.06728175282478333,0.008281515911221504,0.0005
463,0.0660991445183754,0.00812636036425829,0.0005
464,0.07083756476640701,0.008142204955220222,0.0005
465,0.06849318742752075,0.008128936402499676,0.0005
466,0.07140246033668518,0.00822425726801157,0.0005
467,0.06684429943561554,0.008020127192139626,0.0005
468,0.06741167604923248,0.007960512302815914,0.0005
469,0.06633583456277847,0.007918361574411392,0.0005
470,0.07058445364236832,0.007968747988343239,0.0005
471,0.06848897784948349,0.008024021983146667,0.0005
472,0.0692514181137085,0.008066545240581036,0.0005
473,0.06857631355524063,0.008033852092921734,0.0005
474,0.06689233332872391,0.007924139499664307,0.0005
475,0.06843245029449463,0.00790729932487011,0.0005
476,0.07057878375053406,0.00801941566169262,0.0005
477,0.06661587953567505,0.007921692915260792,0.0005
478,0.07066578418016434,0.007952816784381866,0.0005
479,0.06945271044969559,0.007982532493770123,0.0005
480,0.06709550321102142,0.008098579943180084,0.0005
481,0.0674392580986023,0.008104261942207813,0.0005
482,0.06959161162376404,0.00790064875036478,0.0005
483,0.06822473555803299,0.007993575185537338,0.0005
484,0.06948649138212204,0.008038504049181938,0.0005
485,0.0686783641576767,0.007937104441225529,0.0005
486,0.06823045015335083,0.00790899433195591,0.0005
487,0.06702140718698502,0.007934395223855972,0.0005
488,0.06413064897060394,0.007900678552687168,0.0005
489,0.06748457252979279,0.008178128860890865,0.0005
490,0.06806584447622299,0.007950156927108765,0.0005
491,0.06874983012676239,0.007868713699281216,0.0005
492,0.06814510375261307,0.007945096120238304,0.0005
493,0.06863122433423996,0.008024929091334343,0.0005
494,0.06588754057884216,0.007937814109027386,0.0005
495,0.06596911698579788,0.007851403206586838,0.0005
496,0.06915432214736938,0.007925916463136673,0.0005
497,0.06869970262050629,0.008044442161917686,0.0005
498,0.06782927364110947,0.008087670430541039,0.0005
499,0.06536723673343658,0.007798819802701473,0.0005
