epoch,loss
537,3.625145435333252
538,3.6266283988952637
539,3.581329345703125
540,3.7830052375793457
541,3.3048207759857178
542,3.640056848526001
543,3.7048933506011963
544,3.913727283477783
545,3.583846092224121
546,3.699711561203003
547,3.993870735168457
548,4.038717746734619
549,4.0612592697143555
550,3.742039203643799
551,4.07168436050415
552,4.009638786315918
553,3.7568440437316895
554,4.196547985076904
555,4.201707363128662
556,3.6990537643432617
557,3.775906562805176
558,3.6515979766845703
559,3.52264404296875
560,3.291370391845703
561,3.104895830154419
562,3.452638626098633
563,3.3940720558166504
564,3.279547691345215
565,3.0992465019226074
566,3.2975950241088867
567,3.197429656982422
568,3.1860463619232178
569,3.296593189239502
570,3.3928840160369873
571,3.5849924087524414
572,3.2890710830688477
573,3.5449142456054688
574,3.813201904296875
575,3.556763172149658
576,3.517390727996826
577,3.449004888534546
578,3.671560049057007
579,3.7235260009765625
580,3.5189075469970703
581,3.772991895675659
582,3.686096429824829
583,3.716671943664551
584,3.5428693294525146
585,3.5585100650787354
586,3.849764347076416
587,3.8318755626678467
588,3.6908984184265137
589,3.987898588180542
590,3.925471305847168
591,4.0000410079956055
592,3.8293681144714355
593,4.083746910095215
594,3.656311273574829
595,4.034543991088867
596,3.7695155143737793
597,3.964179039001465
598,3.829840898513794
599,3.8716700077056885
600,3.770103931427002
601,3.822378396987915
602,3.806749105453491
603,3.786675214767456
604,3.943148136138916
605,3.849053144454956
606,4.015880107879639
607,3.942629337310791
608,3.8289315700531006
609,3.7204933166503906
610,3.997246265411377
611,3.7713794708251953
612,3.901146173477173
613,3.4650015830993652
614,3.5833816528320312
615,3.619694232940674
616,3.7034473419189453
617,3.501143455505371
618,3.5927064418792725
619,3.3398866653442383
620,3.512866735458374
621,3.4719340801239014
622,3.399270534515381
623,3.3622937202453613
624,3.6111536026000977
625,3.2485339641571045
626,3.639904022216797
627,3.297360420227051
628,3.3240580558776855
629,3.3042664527893066
630,3.58811354637146
631,3.4894628524780273
632,3.2555530071258545
633,3.5003247261047363
634,3.5059449672698975
635,3.7568159103393555
636,3.410468101501465
637,3.204623222351074
638,3.4659857749938965
639,3.5999128818511963
640,3.751591682434082
641,3.488276481628418
642,3.592616558074951
643,3.6613714694976807
644,3.506190299987793
645,3.724824905395508
646,3.7721166610717773
647,3.645885944366455
648,3.733266830444336
649,3.615236759185791
650,3.824625253677368
651,3.4203264713287354
652,3.802381753921509
653,3.704744577407837
654,3.560029983520508
655,3.843961238861084
656,3.5979247093200684
657,3.7611632347106934
658,3.6044862270355225
659,3.7390713691711426
660,3.7411348819732666
661,3.970146417617798
662,3.743756055831909
663,3.7322916984558105
664,3.850271224975586
665,4.019052028656006
666,3.8487277030944824
667,3.7074832916259766
668,3.412067174911499
669,4.128443241119385
670,3.892510414123535
671,3.9185428619384766
672,3.281578540802002
673,3.6832258701324463
674,3.5128400325775146
675,3.736050605773926
676,3.745908260345459
677,3.9478445053100586
678,3.7775673866271973
679,4.000753879547119
680,3.9683644771575928
681,3.942256212234497
682,4.026025295257568
683,3.804452419281006
684,4.092331409454346
685,4.229735374450684
686,4.244168758392334
687,4.030101776123047
688,3.948432683944702
689,4.114704608917236
690,4.151474952697754
691,3.9108195304870605
692,3.9278883934020996
693,4.246940612792969
694,3.9886672496795654
695,4.064077377319336
696,4.252918243408203
697,4.158138275146484
698,4.001096248626709
699,4.413174629211426
700,3.8974905014038086
701,3.922214984893799
702,4.141602516174316
703,4.06386137008667
704,3.902923345565796
705,3.9865901470184326
706,3.6201870441436768
707,3.8061156272888184
708,3.8096232414245605
709,3.531862735748291
710,3.9190993309020996
711,3.7873029708862305
712,3.4990124702453613
713,3.524721145629883
714,3.9573006629943848
715,4.086363792419434
716,4.121766090393066
717,4.135101318359375
718,4.113709926605225
719,4.507846832275391
720,4.691702842712402
721,4.516838550567627
722,5.015631675720215
723,4.794488906860352
724,4.975574493408203
725,4.775461673736572
726,4.475595951080322
727,4.619362831115723
728,4.393080711364746
729,3.8935353755950928
730,3.8973379135131836
731,3.597858428955078
732,3.691223621368408
733,3.4186692237854004
734,3.6619982719421387
735,3.50425386428833
736,3.424628973007202
737,3.6903934478759766
738,3.293684482574463
739,3.611964702606201
740,3.406397819519043
741,3.6957833766937256
742,3.427354097366333
743,3.8576009273529053
744,4.0587005615234375
745,3.593782901763916
746,3.6843459606170654
747,3.697688579559326
748,3.743417501449585
749,3.694227457046509
750,3.6659960746765137
751,3.8623132705688477
752,3.6898443698883057
753,3.464783191680908
754,3.51444935798645
755,3.545309543609619
756,3.666290760040283
757,3.3882477283477783
758,3.232635021209717
759,3.665550708770752
760,3.8143808841705322
761,3.6173243522644043
762,3.675081253051758
763,3.337934970855713
764,3.5536012649536133
765,3.6968753337860107
766,3.5175819396972656
767,3.3204755783081055
768,3.2768607139587402
769,3.2998275756835938
770,3.0495567321777344
771,2.8417296409606934
772,2.8436672687530518
773,2.962521553039551
774,2.5567429065704346
775,3.084228992462158
776,2.7866666316986084
777,2.853464126586914
778,2.803589344024658
779,3.00345516204834
780,2.9476020336151123
781,3.0750558376312256
782,3.138429641723633
783,3.364691734313965
784,3.406073570251465
785,3.364035129547119
786,3.398573398590088
787,3.4028420448303223
788,3.546560764312744
789,3.0499162673950195
790,3.2863893508911133
791,3.298893690109253
792,3.4091808795928955
793,3.4997968673706055
794,3.3048911094665527
795,3.3463125228881836
796,3.001882553100586
797,2.9158241748809814
798,3.2668373584747314
799,3.350137710571289
800,3.0448989868164062
801,3.18422532081604
802,3.3755717277526855
803,3.2667438983917236
804,3.2726259231567383
805,3.3995633125305176
806,3.4915027618408203
807,3.5582242012023926
808,3.6545228958129883
809,3.453930377960205
810,3.7439849376678467
811,4.104067325592041
812,4.1849822998046875
813,4.479149341583252
814,4.503189563751221
815,4.939455032348633
816,4.847607612609863
817,4.839723110198975
818,4.784519672393799
819,4.841945171356201
820,4.600081443786621
821,4.795594692230225
822,4.865302562713623
823,4.903201580047607
824,4.9339141845703125
825,4.8132548332214355
826,4.393301486968994
827,3.912632465362549
828,3.4749679565429688
829,3.093393325805664
830,3.3544628620147705
831,3.198427677154541
832,2.8521080017089844
833,1.9592981338500977
834,1.8967115879058838
835,1.987520456314087
836,1.678218960762024
837,1.2392034530639648
838,1.1247178316116333
839,1.3807929754257202
840,1.321475863456726
841,0.9025246500968933
842,0.6900753974914551
843,0.6152318716049194
844,0.8580494523048401
845,0.9595740437507629
846,0.599665641784668
847,0.5193917751312256
848,0.5420472621917725
849,0.9816473722457886
850,1.0868072509765625
851,0.7256151437759399
852,0.49772483110427856
853,0.43410271406173706
854,0.5157418251037598
855,0.7109159231185913
856,0.8235466480255127
857,0.7753797173500061
858,0.5793420076370239
859,0.5029118061065674
860,0.7508635520935059
861,0.7008848190307617
862,0.5533456802368164
863,0.5610869526863098
864,0.7198477983474731
865,0.6709073781967163
866,0.5933313369750977
867,0.6476836204528809
868,0.8253535032272339
869,0.6360788941383362
870,0.48366308212280273
871,0.4654178321361542
872,0.711527943611145
873,0.6844428181648254
874,0.47415173053741455
875,0.48839902877807617
876,0.6543208956718445
877,0.6022602319717407
878,0.48452767729759216
879,0.48859208822250366
880,0.631292462348938
881,0.5151607394218445
882,0.4240277111530304
883,0.41086462140083313
884,0.592280924320221
885,0.5573265552520752
886,0.43575671315193176
887,0.536299467086792
888,0.6014022827148438
889,0.6276655197143555
890,0.56413733959198
891,0.4621577560901642
892,0.5078673362731934
893,0.6125885248184204
894,0.6366961598396301
895,0.49687960743904114
896,0.4357655644416809
897,0.44676223397254944
898,0.6022318601608276
899,0.5743352770805359
900,0.42291688919067383
901,0.40650078654289246
902,0.5429108142852783
903,0.44900479912757874
904,0.39591559767723083
905,0.4716869294643402
906,0.6079943776130676
907,0.5489529967308044
908,0.45593130588531494
909,0.4740198254585266
910,0.5166648626327515
911,0.48997873067855835
912,0.4099189043045044
913,0.41261759400367737
914,0.4360497295856476
915,0.40210407972335815
916,0.40930280089378357
917,0.4206915497779846
918,0.5210889577865601
919,0.41671672463417053
920,0.4572093188762665
921,0.505371630191803
922,0.45677193999290466
923,0.41948577761650085
924,0.43509963154792786
925,0.4310855269432068
926,0.513245701789856
927,0.4401702284812927
928,0.3877972364425659
929,0.45563408732414246
930,0.49630439281463623
931,0.42748939990997314
932,0.4424738883972168
933,0.47229036688804626
934,0.5084068775177002
935,0.39876988530158997
936,0.38579675555229187
937,0.4785851240158081
938,0.5222234129905701
939,0.41148167848587036
940,0.35638749599456787
941,0.466194748878479
942,0.3829277455806732
943,0.342515230178833
944,0.3316810727119446
945,0.3990301787853241
946,0.5713673830032349
947,0.5720444321632385
948,0.4527711570262909
949,0.34396475553512573
950,0.28966614603996277
951,0.3017078638076782
952,0.39974847435951233
953,0.4855024814605713
954,0.5381549596786499
955,0.4446711838245392
956,0.4393041729927063
957,0.4328213632106781
958,0.4580656588077545
959,0.3287355303764343
960,0.36443859338760376
961,0.4478799104690552
962,0.5238949060440063
963,0.48610708117485046
964,0.344451904296875
965,0.33543190360069275
966,0.33193716406822205
967,0.4353528618812561
968,0.524691104888916
969,0.42547351121902466
970,0.3633483946323395
971,0.33498039841651917
972,0.3569500744342804
973,0.539483904838562
974,0.5798969864845276
975,0.4262195825576782
976,0.41782674193382263
977,0.3694719970226288
978,0.36467620730400085
979,0.4544067084789276
980,0.5137984752655029
981,0.5120714902877808
982,0.3180857002735138
983,0.31068316102027893
984,0.30996930599212646
985,0.43454092741012573
986,0.5027933120727539
987,0.4124191999435425
988,0.2901119887828827
989,0.32843485474586487
990,0.34975695610046387
991,0.46487823128700256
992,0.520576536655426
993,0.40610411763191223
994,0.28191766142845154
995,0.3384372591972351
996,0.2700813114643097
997,0.4244628846645355
998,0.5518202781677246
999,0.4032649099826813
1000,0.35893067717552185
1001,0.3487982153892517
1002,0.2802433371543884
1003,0.3584940433502197
1004,0.492705374956131
1005,0.5698830485343933
1006,0.44063031673431396
1007,0.3486786186695099
1008,0.32483115792274475
1009,0.290989488363266
1010,0.4367421865463257
1011,0.5249561667442322
1012,0.40764620900154114
1013,0.356856107711792
1014,0.32548975944519043
1015,0.3712458908557892
1016,0.42135393619537354
1017,0.4373953938484192
1018,0.5032597780227661
1019,0.3284476101398468
1020,0.326603502035141
1021,0.3257511556148529
1022,0.4917895793914795
1023,0.4609364867210388
1024,0.464778870344162
1025,0.3172796964645386
1026,0.3715953826904297
1027,0.4060400426387787
1028,0.44857701659202576
1029,0.4161446690559387
1030,0.3535614609718323
1031,0.34119677543640137
1032,0.31827378273010254
1033,0.3245420455932617
1034,0.4295464754104614
1035,0.5260885953903198
1036,0.5284602642059326
1037,0.4386022686958313
1038,0.39834314584732056
1039,0.26564669609069824
1040,0.3785712718963623
1041,0.42114928364753723
1042,0.5148254632949829
1043,0.36116135120391846
1044,0.3245488703250885
1045,0.34425097703933716
1046,0.3662160634994507
1047,0.4655624330043793
1048,0.5718159675598145
1049,0.5283637046813965
1050,0.4031982123851776
1051,0.3447418510913849
1052,0.32644951343536377
1053,0.3710740804672241
1054,0.4393886923789978
1055,0.4935079514980316
1056,0.4658476710319519
1057,0.3427172303199768
1058,0.3783848285675049
1059,0.39130496978759766
1060,0.42577558755874634
1061,0.44073477387428284
1062,0.3865465819835663
1063,0.32328203320503235
1064,0.2883948087692261
1065,0.399167001247406
1066,0.5056153535842896
1067,0.49157896637916565
1068,0.449067622423172
1069,0.3304480314254761
1070,0.32937756180763245
1071,0.3057568669319153
1072,0.43840962648391724
1073,0.4308928847312927
1074,0.3962380886077881
1075,0.3653956353664398
1076,0.3968958556652069
1077,0.3887033462524414
1078,0.3320241868495941
1079,0.3917289972305298
1080,0.33720317482948303
1081,0.36809617280960083
1082,0.42661580443382263
1083,0.3655346632003784
1084,0.3318103551864624
1085,0.3523116707801819
1086,0.43534427881240845
1087,0.3896581530570984
1088,0.37239256501197815
1089,0.3395293951034546
1090,0.3421018421649933
1091,0.43312641978263855
1092,0.42796874046325684
1093,0.3631494343280792
1094,0.3582417964935303
1095,0.3860423266887665
1096,0.4007457196712494
1097,0.33024102449417114
1098,0.3827805519104004
1099,0.4121224582195282
1100,0.3293589949607849
1101,0.34246453642845154
1102,0.3572138249874115
1103,0.3918139934539795
1104,0.39979061484336853
1105,0.3924690783023834
1106,0.42318451404571533
1107,0.41514894366264343
1108,0.4874701201915741
1109,0.371831476688385
1110,0.34499335289001465
1111,0.3622889816761017
1112,0.37213414907455444
1113,0.39481163024902344
1114,0.31823205947875977
1115,0.39981433749198914
1116,0.4426756799221039
1117,0.3421386182308197
1118,0.334028959274292
1119,0.417937695980072
1120,0.4165354371070862
1121,0.3790709376335144
1122,0.3373948335647583
1123,0.39648598432540894
1124,0.4099089503288269
1125,0.3865964114665985
1126,0.34634748101234436
1127,0.33343636989593506
1128,0.3623456656932831
1129,0.3898898661136627
1130,0.3919611871242523
1131,0.3093607723712921
1132,0.34813493490219116
1133,0.3539184331893921
1134,0.41961878538131714
1135,0.3533936142921448
1136,0.29549288749694824
1137,0.30775049328804016
1138,0.38693955540657043
1139,0.3615323603153229
1140,0.39262843132019043
1141,0.389306902885437
1142,0.4078567922115326
1143,0.4508225917816162
1144,0.3663841187953949
1145,0.33514782786369324
1146,0.35487112402915955
1147,0.40476053953170776
1148,0.4095005691051483
1149,0.39074063301086426
1150,0.37868228554725647
1151,0.3317334055900574
1152,0.3867417275905609
1153,0.31433525681495667
1154,0.3502420485019684
1155,0.40888142585754395
1156,0.40983903408050537
1157,0.3580324649810791
1158,0.3606834411621094
1159,0.36466845870018005
1160,0.46324607729911804
1161,0.393427312374115
1162,0.33769387006759644
1163,0.34989476203918457
1164,0.35772210359573364
1165,0.3983651399612427
1166,0.3708641827106476
1167,0.3589164912700653
1168,0.31957682967185974
1169,0.44837358593940735
1170,0.35507628321647644
1171,0.3289470374584198
1172,0.34562087059020996
1173,0.3924218416213989
1174,0.3966842293739319
1175,0.3499504029750824
1176,0.3371129035949707
1177,0.39847618341445923
1178,0.40009400248527527
1179,0.3782946765422821
1180,0.36034736037254333
1181,0.4043324291706085
1182,0.37892407178878784
1183,0.3448288142681122
1184,0.4454846978187561
1185,0.30371588468551636
1186,0.3189244568347931
1187,0.4194483757019043
1188,0.38302841782569885
1189,0.4617980420589447
1190,0.32365700602531433
1191,0.3640195429325104
1192,0.3950642943382263
1193,0.4098101854324341
1194,0.4330926239490509
1195,0.2955305278301239
1196,0.325196236371994
1197,0.42641782760620117
1198,0.3922610282897949
1199,0.3810412287712097
1200,0.3316165804862976
1201,0.37647196650505066
1202,0.3109757900238037
1203,0.3730736970901489
1204,0.34697845578193665
1205,0.400299072265625
1206,0.3914508819580078
1207,0.3816860318183899
1208,0.3687407374382019
1209,0.4204998314380646
1210,0.3703937828540802
1211,0.44183075428009033
1212,0.32758623361587524
1213,0.38465744256973267
1214,0.40576645731925964
1215,0.42904385924339294
1216,0.3752017319202423
1217,0.35367169976234436
1218,0.37406036257743835
1219,0.3922905921936035
1220,0.3417828679084778
1221,0.3797931373119354
1222,0.4167862832546234
1223,0.42828500270843506
1224,0.40185970067977905
1225,0.3417723774909973
1226,0.3507729172706604
1227,0.38160860538482666
1228,0.42136743664741516
1229,0.2938113510608673
1230,0.29519224166870117
1231,0.4051322340965271
1232,0.3176274597644806
1233,0.3236736059188843
1234,0.34442031383514404
1235,0.3621397316455841
1236,0.3979623317718506
1237,0.3576274514198303
1238,0.33204370737075806
1239,0.32169514894485474
1240,0.35401904582977295
1241,0.3743650019168854
1242,0.3774150609970093
1243,0.3025077283382416
1244,0.39220938086509705
1245,0.4003855586051941
1246,0.3215067982673645
1247,0.34863078594207764
1248,0.3792283535003662
1249,0.38655221462249756
1250,0.4201251268386841
1251,0.4006787836551666
1252,0.3429568111896515
1253,0.3792363405227661
1254,0.3315891623497009
1255,0.4359579086303711
1256,0.4088912606239319
1257,0.4009699821472168
1258,0.3373979330062866
1259,0.44977444410324097
1260,0.3559274971485138
1261,0.3348813056945801
1262,0.32727473974227905
1263,0.3384822905063629
1264,0.3695547878742218
1265,0.3604894280433655
1266,0.34732821583747864
1267,0.39189380407333374
1268,0.44365060329437256
1269,0.3718597888946533
1270,0.34185653924942017
1271,0.4622074067592621
1272,0.33727309107780457
1273,0.32338181138038635
1274,0.2972675859928131
1275,0.37098246812820435
1276,0.3536975681781769
1277,0.3897031843662262
1278,0.35283228754997253
1279,0.37578678131103516
1280,0.39128074049949646
1281,0.38423582911491394
1282,0.3513890504837036
1283,0.3554931581020355
1284,0.3536330461502075
1285,0.37047091126441956
1286,0.3788134753704071
1287,0.31794989109039307
1288,0.3924289345741272
1289,0.3899678587913513
1290,0.3030426502227783
1291,0.3710281252861023
1292,0.4233546257019043
