t,TB_sim,TB_true,TB_obs
6.65,0.0074215280356278255,0.008173031079600495,0.00833387436753361
6.7,0.007383023536184019,0.008117632033986464,0.008498106730550629
6.75,0.007345288674462101,0.008063704161135997,0.008225438585064445
6.800000000000001,0.007308306516933061,0.008011081273470513,0.007736603725372643
6.8500000000000005,0.007272060580393361,0.007959818060873047,0.008862803115839283
6.9,0.007236534506391605,0.00790976278571569,0.00866919559753146
6.95,0.007201712681649941,0.007860967952380114,0.007683967896005027
7.0,0.007167579913839914,0.007813294532645966,0.0074015788296531325
7.050000000000001,0.007134121347789942,0.007766792929382878,0.007831900406461862
7.1000000000000005,0.007101322465485324,0.007721335332278173,0.00835498465480535
7.15,0.0070691690860682325,0.007676970129465651,0.007843352618092709
7.2,0.0070376473658377145,0.00763357944664949,0.007911853799104512
7.25,0.0070067437982496966,0.007591209744805516,0.007485169683667703
7.300000000000001,0.006976445213916981,0.007549751980639297,0.007777887428240412
7.3500000000000005,0.006946738780609243,0.007509250774898572,0.008281523000626642
7.4,0.006917612003253039,0.007469604959912919,0.007349770569174063
7.45,0.006889052723931799,0.007430857401444062,0.007502511267697998
7.5,0.006861049121885829,0.007392913978988411,0.0075198222172632246
7.550000000000001,0.006833589713512309,0.007355815886148817,0.0074976785640343355
7.6000000000000005,0.006806663302231376,0.007319475329058275,0.006613530891022661
7.65,0.006780258700157284,0.007283931909083385,0.0063454975811464386
7.7,0.006754365266678823,0.007249103530473805,0.006739275995012886
7.75,0.00672897265150321,0.007215028279068027,0.007298999426768861
7.800000000000001,0.0067040707201472495,0.007181629207353364,0.0074585572903549694
7.8500000000000005,0.00667964955393735,0.007148942958958608,0.006883605679071796
7.9,0.006655699450009512,0.0071168972521148555,0.007805525993548509
7.95,0.00663221092130933,0.007085527358094874,0.007013939370931781
8.0,0.0066091746965920035,0.007054765236266654,0.0070649232353839665
8.05,0.006586581720422317,0.0070246448519345785,0.006927662916658247
8.1,0.006564423153174657,0.006995102030850376,0.0070621154272237086
8.15,0.006542690371033005,0.006966169495323559,0.007318406532345361
8.200000000000001,0.006521374965990942,0.0069377866057804835,0.0072706133247366495
8.25,0.006500468745851639,0.006909984901184776,0.006460773430879981
8.3,0.006479963734227867,0.006882706982186752,0.007644538870426015
8.35,0.006459852170541993,0.006855983260843934,0.0063084700321304745
8.4,0.006440126510025979,0.006829759315911861,0.006869372822957167
8.450000000000001,0.006420779309340912,0.006804064485904625,0.006666866199143449
8.5,0.006401803150100556,0.0067788470936917325,0.006254351255032489
8.55,0.006383191032819115,0.006754135454671399,0.006716575160684484
8.6,0.0063649361058202795,0.006729880426367165,0.006359473539720966
8.65,0.006347031651540931,0.006706109348700687,0.006742562970338714
8.700000000000001,0.006329471086531143,0.006682775425838167,0.006884318406447851
8.75,0.006312247961454183,0.006659905067223782,0.007395869751710417
8.8,0.006295355961086511,0.0066374536544550585,0.006791145763768765
8.85,0.006278788904317778,0.006615446709003943,0.006309834038851531
8.9,0.006262540744150829,0.00659384163720756,0.006398031731847759
8.950000000000001,0.006246605567701701,0.006572663112719906,0.006642652165777188
9.0,0.006230977596199625,0.0065518704284777,0.006598600843208776
9.05,0.0062156511849870205,0.006531487448258303,0.007261282082372513
9.1,0.006200620823519505,0.006511475226307886,0.007209151691186363
9.15,0.006185881135365883,0.006491856852387751,0.006312388889266621
9.200000000000001,0.006171426878208156,0.006472595028138195,0.006198273964045096
9.25,0.006157252943841516,0.0064537121032102775,0.0051751848011763486
9.3,0.006143354358174348,0.006435172322816619,0.006160712116155509
9.35,0.00612972628122823,0.0064169973285684665,0.0059279684755263245
9.4,0.006116363930166646,0.006399152814407157,0.0062217405853597476
9.450000000000001,0.006103262559059002,0.006381659744251877,0.006577451865426932
9.5,0.006090417583954529,0.006364485173934213,0.0064530813385337065
9.55,0.00607782452230516,0.00634764941841249,0.006332665414888718
9.600000000000001,0.006065478989814191,0.0063311208157244515,0.006430911871268708
9.65,0.006053376698103156,0.0063149190590818735,0.006251860172466378
9.700000000000001,0.006041513452400785,0.006299013695453534,0.0063975231617252725
9.75,0.006029885149133231,0.006283423822095467,0.004667896318135811
9.8,0.006018487773702262,0.0062681201273868115,0.006133473382511434
9.850000000000001,0.006007317398302335,0.006253121137082582,0.006197695776556079
9.9,0.0059963701797758635,0.006238398618630087,0.006067767760526794
9.950000000000001,0.005985642357545161,0.006223970549483707,0.006114997418432236
10.0,0.005975130251593727,0.006215438718409146,0.006567093777312511
